Unnamed: 0,X,id,date,time,name,size,type,price,month_name
13477,13477,2015-005801,2015-04-08,11:26:25,classic_dlx,M,classic,16.0,April
13478,13478,2015-005802,2015-04-08,11:29:19,napolitana,S,classic,12.0,April
13479,13479,2015-005802,2015-04-08,11:29:19,mexicana,L,veggie,20.25,April
13480,13480,2015-005803,2015-04-08,11:48:16,spinach_fet,L,veggie,20.25,April
13481,13481,2015-005803,2015-04-08,11:48:16,thai_ckn,L,chicken,20.75,April
13482,13482,2015-005803,2015-04-08,11:48:16,hawaiian,S,classic,10.5,April
13483,13483,2015-005803,2015-04-08,11:48:16,spicy_ital,L,supreme,20.75,April
13484,13484,2015-005804,2015-04-08,11:54:55,bbq_ckn,S,chicken,12.75,April
13485,13485,2015-005805,2015-04-08,11:55:39,spinach_supr,S,supreme,12.5,April
13486,13486,2015-005805,2015-04-08,11:55:39,classic_dlx,S,classic,12.0,April
13487,13487,2015-005806,2015-04-08,12:02:59,brie_carre,S,supreme,23.65,April
13488,13488,2015-005806,2015-04-08,12:02:59,cali_ckn,M,chicken,16.75,April
13489,13489,2015-005806,2015-04-08,12:02:59,classic_dlx,M,classic,16.0,April
13490,13490,2015-005806,2015-04-08,12:02:59,brie_carre,S,supreme,23.65,April
13491,13491,2015-005806,2015-04-08,12:02:59,five_cheese,L,veggie,18.5,April
13492,13492,2015-005806,2015-04-08,12:02:59,bbq_ckn,L,chicken,20.75,April
13493,13493,2015-005806,2015-04-08,12:02:59,peppr_salami,L,supreme,20.75,April
13494,13494,2015-005806,2015-04-08,12:02:59,thai_ckn,L,chicken,20.75,April
13495,13495,2015-005806,2015-04-08,12:02:59,four_cheese,L,veggie,17.95,April
13496,13496,2015-005807,2015-04-08,12:17:46,spinach_fet,M,veggie,16.0,April
13497,13497,2015-005807,2015-04-08,12:17:46,thai_ckn,L,chicken,20.75,April
13498,13498,2015-005807,2015-04-08,12:17:46,bbq_ckn,M,chicken,16.75,April
13499,13499,2015-005808,2015-04-08,12:21:46,four_cheese,L,veggie,17.95,April
13500,13500,2015-005808,2015-04-08,12:21:46,thai_ckn,L,chicken,20.75,April
13501,13501,2015-005808,2015-04-08,12:21:46,peppr_salami,L,supreme,20.75,April
13502,13502,2015-005809,2015-04-08,12:52:36,spinach_supr,S,supreme,12.5,April
13503,13503,2015-005809,2015-04-08,12:52:36,soppressata,M,supreme,16.5,April
13504,13504,2015-005810,2015-04-08,13:01:08,bbq_ckn,L,chicken,20.75,April
13505,13505,2015-005810,2015-04-08,13:01:08,classic_dlx,M,classic,16.0,April
13506,13506,2015-005811,2015-04-08,13:04:04,mediterraneo,M,veggie,16.0,April
13507,13507,2015-005811,2015-04-08,13:04:04,ckn_pesto,S,chicken,12.75,April
13508,13508,2015-005812,2015-04-08,13:05:07,prsc_argla,M,supreme,16.5,April
13509,13509,2015-005813,2015-04-08,13:09:08,napolitana,M,classic,16.0,April
13510,13510,2015-005813,2015-04-08,13:09:08,mediterraneo,M,veggie,16.0,April
13511,13511,2015-005814,2015-04-08,13:09:22,sicilian,L,supreme,20.25,April
13512,13512,2015-005815,2015-04-08,13:21:49,napolitana,L,classic,20.5,April
13513,13513,2015-005816,2015-04-08,13:28:52,four_cheese,L,veggie,17.95,April
13514,13514,2015-005816,2015-04-08,13:28:52,calabrese,M,supreme,16.25,April
13515,13515,2015-005817,2015-04-08,13:35:27,prsc_argla,M,supreme,16.5,April
13516,13516,2015-005818,2015-04-08,13:43:06,ital_supr,M,supreme,16.5,April
13517,13517,2015-005819,2015-04-08,13:51:06,spicy_ital,M,supreme,16.5,April
13518,13518,2015-005819,2015-04-08,13:51:06,classic_dlx,S,classic,12.0,April
13519,13519,2015-005820,2015-04-08,13:51:43,four_cheese,L,veggie,17.95,April
13520,13520,2015-005820,2015-04-08,13:51:43,ital_cpcllo,L,classic,20.5,April
13521,13521,2015-005820,2015-04-08,13:51:43,pepperoni,M,classic,12.5,April
13522,13522,2015-005820,2015-04-08,13:51:43,four_cheese,L,veggie,17.95,April
13523,13523,2015-005820,2015-04-08,13:51:43,veggie_veg,S,veggie,12.0,April
13524,13524,2015-005820,2015-04-08,13:51:43,ital_cpcllo,M,classic,16.0,April
13525,13525,2015-005820,2015-04-08,13:51:43,prsc_argla,L,supreme,20.75,April
13526,13526,2015-005820,2015-04-08,13:51:43,hawaiian,S,classic,10.5,April
13527,13527,2015-005820,2015-04-08,13:51:43,ital_veggie,M,veggie,16.75,April
13528,13528,2015-005820,2015-04-08,13:51:43,hawaiian,S,classic,10.5,April
13529,13529,2015-005820,2015-04-08,13:51:43,mexicana,M,veggie,16.0,April
13530,13530,2015-005820,2015-04-08,13:51:43,soppressata,L,supreme,20.75,April
13531,13531,2015-005820,2015-04-08,13:51:43,spinach_supr,S,supreme,12.5,April
13532,13532,2015-005820,2015-04-08,13:51:43,cali_ckn,L,chicken,20.75,April
13533,13533,2015-005820,2015-04-08,13:51:43,spinach_supr,S,supreme,12.5,April
13534,13534,2015-005821,2015-04-08,13:57:22,five_cheese,L,veggie,18.5,April
13535,13535,2015-005822,2015-04-08,14:17:43,bbq_ckn,S,chicken,12.75,April
13536,13536,2015-005823,2015-04-08,15:06:11,hawaiian,S,classic,10.5,April
13537,13537,2015-005824,2015-04-08,15:07:05,thai_ckn,L,chicken,20.75,April
13538,13538,2015-005824,2015-04-08,15:07:05,calabrese,S,supreme,12.25,April
13539,13539,2015-005824,2015-04-08,15:07:05,napolitana,L,classic,20.5,April
13540,13540,2015-005824,2015-04-08,15:07:05,four_cheese,L,veggie,17.95,April
13541,13541,2015-005825,2015-04-08,15:09:55,bbq_ckn,M,chicken,16.75,April
13542,13542,2015-005826,2015-04-08,15:38:11,ital_supr,M,supreme,16.5,April
13543,13543,2015-005827,2015-04-08,15:47:11,ital_supr,M,supreme,16.5,April
13544,13544,2015-005828,2015-04-08,15:48:10,sicilian,M,supreme,16.25,April
13545,13545,2015-005828,2015-04-08,15:48:10,bbq_ckn,L,chicken,20.75,April
13546,13546,2015-005828,2015-04-08,15:48:10,five_cheese,L,veggie,18.5,April
13547,13547,2015-005828,2015-04-08,15:48:10,ckn_alfredo,M,chicken,16.75,April
13548,13548,2015-005829,2015-04-08,16:03:51,prsc_argla,S,supreme,12.5,April
13549,13549,2015-005829,2015-04-08,16:03:51,ital_supr,M,supreme,16.5,April
13550,13550,2015-005829,2015-04-08,16:03:51,four_cheese,M,veggie,14.75,April
13551,13551,2015-005829,2015-04-08,16:03:51,thai_ckn,L,chicken,20.75,April
13552,13552,2015-005830,2015-04-08,16:15:22,pep_msh_pep,M,classic,14.5,April
13553,13553,2015-005831,2015-04-08,16:24:23,mexicana,L,veggie,20.25,April
13554,13554,2015-005832,2015-04-08,16:30:57,ckn_pesto,L,chicken,20.75,April
13555,13555,2015-005832,2015-04-08,16:30:57,spicy_ital,M,supreme,16.5,April
13556,13556,2015-005833,2015-04-08,16:55:41,southw_ckn,L,chicken,20.75,April
13557,13557,2015-005833,2015-04-08,16:55:41,cali_ckn,L,chicken,20.75,April
13558,13558,2015-005834,2015-04-08,17:02:23,hawaiian,L,classic,16.5,April
13559,13559,2015-005834,2015-04-08,17:02:23,prsc_argla,M,supreme,16.5,April
13560,13560,2015-005835,2015-04-08,17:06:25,ckn_pesto,L,chicken,20.75,April
13561,13561,2015-005835,2015-04-08,17:06:25,four_cheese,M,veggie,14.75,April
13562,13562,2015-005835,2015-04-08,17:06:25,peppr_salami,S,supreme,12.5,April
13563,13563,2015-005835,2015-04-08,17:06:25,pepperoni,M,classic,12.5,April
13564,13564,2015-005836,2015-04-08,17:08:13,bbq_ckn,S,chicken,12.75,April
13565,13565,2015-005836,2015-04-08,17:08:13,mediterraneo,S,veggie,12.0,April
13566,13566,2015-005837,2015-04-08,17:20:27,big_meat,S,classic,12.0,April
13567,13567,2015-005837,2015-04-08,17:20:27,mexicana,L,veggie,20.25,April
13568,13568,2015-005837,2015-04-08,17:20:27,ital_veggie,M,veggie,16.75,April
13569,13569,2015-005838,2015-04-08,17:26:47,pepperoni,S,classic,9.75,April
13570,13570,2015-005838,2015-04-08,17:26:47,mediterraneo,S,veggie,12.0,April
13571,13571,2015-005838,2015-04-08,17:26:47,thai_ckn,M,chicken,16.75,April
13572,13572,2015-005838,2015-04-08,17:26:47,thai_ckn,M,chicken,16.75,April
13573,13573,2015-005839,2015-04-08,17:28:26,big_meat,S,classic,12.0,April
13574,13574,2015-005839,2015-04-08,17:28:26,ital_supr,S,supreme,12.5,April
13575,13575,2015-005840,2015-04-08,17:34:25,mexicana,L,veggie,20.25,April
13576,13576,2015-005841,2015-04-08,17:51:27,cali_ckn,L,chicken,20.75,April
13577,13577,2015-005841,2015-04-08,17:51:27,bbq_ckn,S,chicken,12.75,April
13578,13578,2015-005842,2015-04-08,17:52:51,napolitana,L,classic,20.5,April
13579,13579,2015-005842,2015-04-08,17:52:51,classic_dlx,M,classic,16.0,April
13580,13580,2015-005843,2015-04-08,18:01:46,thai_ckn,L,chicken,20.75,April
13581,13581,2015-005844,2015-04-08,18:05:09,classic_dlx,S,classic,12.0,April
13582,13582,2015-005844,2015-04-08,18:05:09,napolitana,M,classic,16.0,April
13583,13583,2015-005845,2015-04-08,18:12:41,spinach_supr,M,supreme,16.5,April
13584,13584,2015-005845,2015-04-08,18:12:41,hawaiian,L,classic,16.5,April
13585,13585,2015-005846,2015-04-08,18:13:18,calabrese,M,supreme,16.25,April
13586,13586,2015-005846,2015-04-08,18:13:18,ital_supr,L,supreme,20.75,April
13587,13587,2015-005847,2015-04-08,18:15:13,big_meat,S,classic,12.0,April
13588,13588,2015-005847,2015-04-08,18:15:13,bbq_ckn,M,chicken,16.75,April
13589,13589,2015-005848,2015-04-08,18:56:59,mexicana,M,veggie,16.0,April
13590,13590,2015-005849,2015-04-08,19:15:14,ckn_alfredo,M,chicken,16.75,April
13591,13591,2015-005850,2015-04-08,19:20:06,the_greek,XL,classic,25.5,April
13592,13592,2015-005850,2015-04-08,19:20:06,four_cheese,L,veggie,17.95,April
13593,13593,2015-005850,2015-04-08,19:20:06,veggie_veg,L,veggie,20.25,April
13594,13594,2015-005850,2015-04-08,19:20:06,hawaiian,S,classic,10.5,April
13595,13595,2015-005851,2015-04-08,19:20:09,pepperoni,S,classic,9.75,April
13596,13596,2015-005851,2015-04-08,19:20:09,spicy_ital,L,supreme,20.75,April
13597,13597,2015-005851,2015-04-08,19:20:09,southw_ckn,L,chicken,20.75,April
13598,13598,2015-005851,2015-04-08,19:20:09,pepperoni,M,classic,12.5,April
13599,13599,2015-005852,2015-04-08,19:53:47,calabrese,L,supreme,20.25,April
13600,13600,2015-005853,2015-04-08,19:56:04,calabrese,M,supreme,16.25,April
13601,13601,2015-005853,2015-04-08,19:56:04,soppressata,L,supreme,20.75,April
13602,13602,2015-005854,2015-04-08,20:55:54,southw_ckn,L,chicken,20.75,April
13603,13603,2015-005855,2015-04-08,21:04:10,classic_dlx,L,classic,20.5,April
13604,13604,2015-005855,2015-04-08,21:04:10,hawaiian,L,classic,16.5,April
13605,13605,2015-005856,2015-04-08,21:10:21,the_greek,L,classic,20.5,April
13606,13606,2015-005857,2015-04-08,21:40:16,green_garden,S,veggie,12.0,April
13607,13607,2015-005857,2015-04-08,21:40:16,thai_ckn,M,chicken,16.75,April
13608,13608,2015-005858,2015-04-08,21:50:44,thai_ckn,L,chicken,20.75,April
13609,13609,2015-005859,2015-04-08,21:54:12,classic_dlx,M,classic,16.0,April
13610,13610,2015-005859,2015-04-08,21:54:12,peppr_salami,L,supreme,20.75,April
13611,13611,2015-005860,2015-04-08,22:15:29,napolitana,M,classic,16.0,April
13612,13612,2015-005860,2015-04-08,22:15:29,southw_ckn,L,chicken,20.75,April
13613,13613,2015-005861,2015-04-09,11:21:39,four_cheese,L,veggie,17.95,April
13614,13614,2015-005862,2015-04-09,11:24:46,cali_ckn,L,chicken,20.75,April
13615,13615,2015-005863,2015-04-09,11:28:53,mexicana,L,veggie,20.25,April
13616,13616,2015-005863,2015-04-09,11:28:53,ital_supr,M,supreme,16.5,April
13617,13617,2015-005863,2015-04-09,11:28:53,ital_cpcllo,M,classic,16.0,April
13618,13618,2015-005864,2015-04-09,11:46:08,spicy_ital,S,supreme,12.5,April
13619,13619,2015-005864,2015-04-09,11:46:08,sicilian,M,supreme,16.25,April
13620,13620,2015-005864,2015-04-09,11:46:08,green_garden,M,veggie,16.0,April
13621,13621,2015-005864,2015-04-09,11:46:08,bbq_ckn,L,chicken,20.75,April
13622,13622,2015-005864,2015-04-09,11:46:08,pepperoni,M,classic,12.5,April
13623,13623,2015-005864,2015-04-09,11:46:08,mexicana,L,veggie,20.25,April
13624,13624,2015-005865,2015-04-09,11:49:03,prsc_argla,S,supreme,12.5,April
13625,13625,2015-005866,2015-04-09,11:56:03,spicy_ital,M,supreme,16.5,April
13626,13626,2015-005867,2015-04-09,12:13:12,peppr_salami,M,supreme,16.5,April
13627,13627,2015-005868,2015-04-09,12:18:34,ckn_alfredo,L,chicken,20.75,April
13628,13628,2015-005868,2015-04-09,12:18:34,ckn_pesto,M,chicken,16.75,April
13629,13629,2015-005868,2015-04-09,12:18:34,ital_cpcllo,L,classic,20.5,April
13630,13630,2015-005869,2015-04-09,12:35:29,five_cheese,L,veggie,18.5,April
13631,13631,2015-005869,2015-04-09,12:35:29,napolitana,M,classic,16.0,April
13632,13632,2015-005869,2015-04-09,12:35:29,four_cheese,L,veggie,17.95,April
13633,13633,2015-005869,2015-04-09,12:35:29,bbq_ckn,S,chicken,12.75,April
13634,13634,2015-005869,2015-04-09,12:35:29,bbq_ckn,L,chicken,20.75,April
13635,13635,2015-005869,2015-04-09,12:35:29,veggie_veg,S,veggie,12.0,April
13636,13636,2015-005869,2015-04-09,12:35:29,ckn_alfredo,M,chicken,16.75,April
13637,13637,2015-005869,2015-04-09,12:35:29,pepperoni,L,classic,15.25,April
13638,13638,2015-005870,2015-04-09,12:43:36,napolitana,L,classic,20.5,April
13639,13639,2015-005871,2015-04-09,13:04:30,ital_cpcllo,M,classic,16.0,April
13640,13640,2015-005872,2015-04-09,13:07:26,southw_ckn,M,chicken,16.75,April
13641,13641,2015-005873,2015-04-09,13:24:08,thai_ckn,L,chicken,20.75,April
13642,13642,2015-005874,2015-04-09,13:31:53,ckn_alfredo,M,chicken,16.75,April
13643,13643,2015-005875,2015-04-09,13:43:54,hawaiian,S,classic,10.5,April
13644,13644,2015-005876,2015-04-09,13:58:09,ckn_alfredo,M,chicken,16.75,April
13645,13645,2015-005877,2015-04-09,14:01:00,ital_supr,M,supreme,16.5,April
13646,13646,2015-005878,2015-04-09,14:08:57,napolitana,L,classic,20.5,April
13647,13647,2015-005878,2015-04-09,14:08:57,cali_ckn,L,chicken,20.75,April
13648,13648,2015-005878,2015-04-09,14:08:57,mexicana,L,veggie,20.25,April
13649,13649,2015-005879,2015-04-09,14:29:46,ital_cpcllo,L,classic,20.5,April
13650,13650,2015-005880,2015-04-09,14:31:22,southw_ckn,S,chicken,12.75,April
13651,13651,2015-005880,2015-04-09,14:31:22,the_greek,XL,classic,25.5,April
13652,13652,2015-005880,2015-04-09,14:31:22,sicilian,S,supreme,12.25,April
13653,13653,2015-005880,2015-04-09,14:31:22,calabrese,L,supreme,20.25,April
13654,13654,2015-005880,2015-04-09,14:31:22,calabrese,M,supreme,16.25,April
13655,13655,2015-005881,2015-04-09,15:15:22,mexicana,L,veggie,20.25,April
13656,13656,2015-005881,2015-04-09,15:15:22,mexicana,L,veggie,20.25,April
13657,13657,2015-005882,2015-04-09,15:42:13,ital_cpcllo,M,classic,16.0,April
13658,13658,2015-005882,2015-04-09,15:42:13,ital_veggie,M,veggie,16.75,April
13659,13659,2015-005882,2015-04-09,15:42:13,southw_ckn,L,chicken,20.75,April
13660,13660,2015-005882,2015-04-09,15:42:13,ckn_pesto,L,chicken,20.75,April
13661,13661,2015-005883,2015-04-09,15:51:48,prsc_argla,M,supreme,16.5,April
13662,13662,2015-005884,2015-04-09,16:19:05,mexicana,L,veggie,20.25,April
13663,13663,2015-005884,2015-04-09,16:19:05,soppressata,L,supreme,20.75,April
13664,13664,2015-005884,2015-04-09,16:19:05,pepperoni,S,classic,9.75,April
13665,13665,2015-005885,2015-04-09,16:26:34,spinach_fet,M,veggie,16.0,April
13666,13666,2015-005885,2015-04-09,16:26:34,thai_ckn,L,chicken,20.75,April
13667,13667,2015-005885,2015-04-09,16:26:34,prsc_argla,S,supreme,12.5,April
13668,13668,2015-005885,2015-04-09,16:26:34,pep_msh_pep,L,classic,17.5,April
13669,13669,2015-005886,2015-04-09,16:27:39,bbq_ckn,L,chicken,20.75,April
13670,13670,2015-005886,2015-04-09,16:27:39,napolitana,M,classic,16.0,April
13671,13671,2015-005886,2015-04-09,16:27:39,spinach_fet,M,veggie,16.0,April
13672,13672,2015-005887,2015-04-09,16:47:58,five_cheese,L,veggie,18.5,April
13673,13673,2015-005887,2015-04-09,16:47:58,the_greek,XL,classic,25.5,April
13674,13674,2015-005888,2015-04-09,16:52:15,peppr_salami,L,supreme,20.75,April
13675,13675,2015-005888,2015-04-09,16:52:15,the_greek,M,classic,16.0,April
13676,13676,2015-005889,2015-04-09,16:55:07,southw_ckn,M,chicken,16.75,April
13677,13677,2015-005889,2015-04-09,16:55:07,pepperoni,M,classic,12.5,April
13678,13678,2015-005890,2015-04-09,17:03:47,thai_ckn,M,chicken,16.75,April
13679,13679,2015-005890,2015-04-09,17:03:47,napolitana,L,classic,20.5,April
13680,13680,2015-005891,2015-04-09,17:17:40,cali_ckn,L,chicken,20.75,April
13681,13681,2015-005892,2015-04-09,17:35:32,bbq_ckn,S,chicken,12.75,April
13682,13682,2015-005892,2015-04-09,17:35:32,ital_cpcllo,L,classic,20.5,April
13683,13683,2015-005892,2015-04-09,17:35:32,big_meat,S,classic,12.0,April
13684,13684,2015-005893,2015-04-09,17:35:35,ital_cpcllo,S,classic,12.0,April
13685,13685,2015-005893,2015-04-09,17:35:35,ckn_pesto,L,chicken,20.75,April
13686,13686,2015-005893,2015-04-09,17:35:35,green_garden,S,veggie,12.0,April
13687,13687,2015-005894,2015-04-09,17:56:22,mexicana,L,veggie,20.25,April
13688,13688,2015-005894,2015-04-09,17:56:22,bbq_ckn,M,chicken,16.75,April
13689,13689,2015-005895,2015-04-09,17:59:58,the_greek,S,classic,12.0,April
13690,13690,2015-005895,2015-04-09,17:59:58,sicilian,L,supreme,20.25,April
13691,13691,2015-005896,2015-04-09,18:06:01,ital_cpcllo,M,classic,16.0,April
13692,13692,2015-005896,2015-04-09,18:06:01,spinach_fet,S,veggie,12.0,April
13693,13693,2015-005896,2015-04-09,18:06:01,mediterraneo,S,veggie,12.0,April
13694,13694,2015-005896,2015-04-09,18:06:01,ital_cpcllo,S,classic,12.0,April
13695,13695,2015-005897,2015-04-09,18:08:04,southw_ckn,S,chicken,12.75,April
13696,13696,2015-005897,2015-04-09,18:08:04,the_greek,M,classic,16.0,April
13697,13697,2015-005898,2015-04-09,18:09:08,ital_cpcllo,M,classic,16.0,April
13698,13698,2015-005898,2015-04-09,18:09:08,big_meat,S,classic,12.0,April
13699,13699,2015-005899,2015-04-09,18:12:18,classic_dlx,M,classic,16.0,April
13700,13700,2015-005899,2015-04-09,18:12:18,ital_cpcllo,M,classic,16.0,April
13701,13701,2015-005900,2015-04-09,18:13:22,pepperoni,L,classic,15.25,April
13702,13702,2015-005900,2015-04-09,18:13:22,peppr_salami,M,supreme,16.5,April
13703,13703,2015-005900,2015-04-09,18:13:22,ital_supr,M,supreme,16.5,April
13704,13704,2015-005900,2015-04-09,18:13:22,brie_carre,S,supreme,23.65,April
13705,13705,2015-005901,2015-04-09,18:38:57,pep_msh_pep,L,classic,17.5,April
13706,13706,2015-005901,2015-04-09,18:38:57,peppr_salami,L,supreme,20.75,April
13707,13707,2015-005902,2015-04-09,18:45:49,classic_dlx,S,classic,12.0,April
13708,13708,2015-005903,2015-04-09,18:48:15,big_meat,S,classic,12.0,April
13709,13709,2015-005903,2015-04-09,18:48:15,spinach_supr,M,supreme,16.5,April
13710,13710,2015-005903,2015-04-09,18:48:15,pep_msh_pep,M,classic,14.5,April
13711,13711,2015-005903,2015-04-09,18:48:15,napolitana,L,classic,20.5,April
13712,13712,2015-005904,2015-04-09,19:34:36,veggie_veg,L,veggie,20.25,April
13713,13713,2015-005904,2015-04-09,19:34:36,thai_ckn,S,chicken,12.75,April
13714,13714,2015-005904,2015-04-09,19:34:36,pepperoni,M,classic,12.5,April
13715,13715,2015-005904,2015-04-09,19:34:36,ital_supr,L,supreme,20.75,April
13716,13716,2015-005905,2015-04-09,19:57:23,ital_supr,M,supreme,16.5,April
13717,13717,2015-005906,2015-04-09,20:11:35,green_garden,L,veggie,20.25,April
13718,13718,2015-005906,2015-04-09,20:11:35,spicy_ital,L,supreme,20.75,April
13719,13719,2015-005906,2015-04-09,20:11:35,napolitana,M,classic,16.0,April
13720,13720,2015-005906,2015-04-09,20:11:35,prsc_argla,S,supreme,12.5,April
13721,13721,2015-005907,2015-04-09,20:22:02,ital_supr,M,supreme,16.5,April
13722,13722,2015-005907,2015-04-09,20:22:02,pepperoni,S,classic,9.75,April
13723,13723,2015-005907,2015-04-09,20:22:02,classic_dlx,M,classic,16.0,April
13724,13724,2015-005908,2015-04-09,20:22:32,ital_cpcllo,L,classic,20.5,April
13725,13725,2015-005908,2015-04-09,20:22:32,southw_ckn,M,chicken,16.75,April
13726,13726,2015-005908,2015-04-09,20:22:32,spicy_ital,L,supreme,20.75,April
13727,13727,2015-005909,2015-04-09,20:30:30,big_meat,S,classic,12.0,April
13728,13728,2015-005909,2015-04-09,20:30:30,spinach_supr,S,supreme,12.5,April
13729,13729,2015-005909,2015-04-09,20:30:30,sicilian,S,supreme,12.25,April
13730,13730,2015-005909,2015-04-09,20:30:30,hawaiian,S,classic,10.5,April
13731,13731,2015-005910,2015-04-09,20:32:20,ital_supr,M,supreme,16.5,April
13732,13732,2015-005911,2015-04-09,22:25:34,bbq_ckn,L,chicken,20.75,April
13733,13733,2015-005912,2015-04-09,22:51:13,the_greek,S,classic,12.0,April
13734,13734,2015-005912,2015-04-09,22:51:13,hawaiian,L,classic,16.5,April
13735,13735,2015-005913,2015-04-10,11:16:11,the_greek,XL,classic,25.5,April
13736,13736,2015-005914,2015-04-10,11:21:02,veggie_veg,M,veggie,16.0,April
13737,13737,2015-005915,2015-04-10,11:36:59,cali_ckn,M,chicken,16.75,April
13738,13738,2015-005915,2015-04-10,11:36:59,ital_supr,L,supreme,20.75,April
13739,13739,2015-005916,2015-04-10,11:59:30,big_meat,S,classic,12.0,April
13740,13740,2015-005917,2015-04-10,12:09:48,spin_pesto,L,veggie,20.75,April
13741,13741,2015-005918,2015-04-10,12:12:04,ital_supr,M,supreme,16.5,April
13742,13742,2015-005918,2015-04-10,12:12:04,peppr_salami,S,supreme,12.5,April
13743,13743,2015-005919,2015-04-10,12:20:35,classic_dlx,M,classic,16.0,April
13744,13744,2015-005920,2015-04-10,12:22:12,spicy_ital,M,supreme,16.5,April
13745,13745,2015-005921,2015-04-10,12:42:18,pepperoni,S,classic,9.75,April
13746,13746,2015-005922,2015-04-10,12:44:58,spinach_fet,M,veggie,16.0,April
13747,13747,2015-005922,2015-04-10,12:44:58,thai_ckn,M,chicken,16.75,April
13748,13748,2015-005922,2015-04-10,12:44:58,five_cheese,L,veggie,18.5,April
